"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Steryl-sulfatase","STS","P08842","CHEMBL3559","Hydrolase","0.06175908028288595","275 /  10   "
"G-protein coupled receptor 55","GPR55","Q9Y2T6","CHEMBL1075322","Family A G protein-coupled receptor","0.058239379777912846","55 /  22   "
"Prostaglandin E2 receptor EP2 subtype","PTGER2","P43116","CHEMBL1881","Family A G protein-coupled receptor","0.05813003951723278","235 /  1   "
"ATP-dependent translocase ABCB1","ABCB1","P08183","CHEMBL4302","Primary active transporter","0.05769931119907698","1148 /  43   "
"G protein-coupled receptor kinase 6","GRK6","P43250","CHEMBL6144","Kinase","0.05559089148585422","73 /  4   "
"D(2) dopamine receptor","DRD2","P14416","CHEMBL217","Family A G protein-coupled receptor","0.05452187804115071","6506 /  14   "
"Prostaglandin G/H synthase 1","PTGS1","P23219","CHEMBL221","Oxidoreductase","0.05309641763060731","448 /  2   "
"D(3) dopamine receptor","DRD3","P35462","CHEMBL234","Family A G protein-coupled receptor","0.05292064841841976","4187 /  14   "
"M-phase inducer phosphatase 3","CDC25C","P30307","CHEMBL2378","Phosphatase","0.0499006178890042","39 /  5   "
"5-hydroxytryptamine receptor 1A","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.04866976236089943","4659 /  75   "
"Kallikrein-7","KLK7","P49862","CHEMBL2443","Protease","0.04755060664118711","197 /  4   "
"Vitamin K epoxide reductase complex subunit 1","VKORC1","Q9BQB6","CHEMBL1930","Oxidoreductase","0.046461332284091446","6 /  10   "
"Maltase-glucoamylase","MGAM","O43451","CHEMBL2074","Hydrolase","0.044433622823613364","122 /  5   "
"Carbonyl reductase [NADPH] 1","CBR1","P16152","CHEMBL5586","Oxidoreductase","0.044251659392440475","1 /  3   "
"Cytochrome P450 11B2, mitochondrial","CYP11B2","P19099","CHEMBL2722","Cytochrome P450","0.04409066744842402","1366 /  30   "
"Cytochrome P450 11B1, mitochondrial","CYP11B1","P15538","CHEMBL1908","Cytochrome P450","0.04409066744842402","866 /  31   "
"Aurora kinase B","AURKB","Q96GD4","CHEMBL2185","Kinase","0.044013945714798774","1411 /  4   "
"DNA-dependent protein kinase catalytic subunit","PRKDC","P78527","CHEMBL3142","Kinase","0.04310332369706884","1164 /  46   "
"Sodium-dependent noradrenaline transporter","SLC6A2","P23975","CHEMBL222","Electrochemical transporter","0.041553074723818736","3275 /  2   "
"Dual specificity tyrosine-phosphorylation-regulated kinase 1B","DYRK1B","Q9Y463","CHEMBL5543","Kinase","0.041352233116587415","570 /  1   "
"Dual specificity tyrosine-phosphorylation-regulated kinase 2","DYRK2","Q92630","CHEMBL4376","Kinase","0.041352233116587415","404 /  1   "
"Cyclin-dependent kinase 5/CDK5 activator 1","N/A","Q00535&Q15078","CHEMBL1907600","Kinase","0.041352233116587415","887 /  9   "
"Liver carboxylesterase 1","CES1","P23141","CHEMBL2265","Hydrolase","0.04112304098819793","149 /  2   "
